x,y,latent_rgb-3_0_8_d105
0,0,
1,0,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,-0.0005082246
11,0,
12,0,
13,0,
14,0,1.8170103e-05
15,0,0.00019348133
16,0,-0.00018614437
17,0,0.00027182046
18,0,-0.00023902953
19,0,0.00034631044
20,0,7.116422e-05
21,0,0.00025295466
22,0,0.00013136491
23,0,0.00037861336
24,0,-0.00033691712
25,0,-0.0006270725
26,0,0.0004404746
27,0,0.00042674318
28,0,-0.00010027457
29,0,0.00015426055
30,0,5.4584816e-05
31,0,-0.0003576167
32,0,0.00024089031
33,0,-0.0001300862
34,0,0.00037014764
35,0,8.547865e-05
36,0,0.00021063071
37,0,-6.8033114e-06
38,0,3.9276667e-05
39,0,0.00010831002
40,0,7.215701e-05
41,0,5.136896e-05
42,0,0.00016372278
43,0,-0.00014185347
44,0,0.000105847605
45,0,-0.0001944974
46,0,0.00012299139
47,0,0.0001869807
48,0,0.00028041098
49,0,-0.00041956827
50,0,-0.00032858737
51,0,-9.660795e-05
52,0,0.00010760594
53,0,5.496852e-05
54,0,5.293917e-05
55,0,-0.0007291399
56,0,-0.00019267574
57,0,-5.9026293e-05
58,0,-0.0005782144
59,0,-0.0005032318
60,0,-0.00045898743
61,0,-0.00027105864
62,0,0.00034932047
63,0,-0.00042131543
64,0,-3.5345554e-05
65,0,-4.307367e-06
66,0,-0.00046120584
67,0,-2.8423965e-06
68,0,-0.00012871344
69,0,-0.00033115223
70,0,-3.812276e-05
71,0,-0.00017868448
72,0,-7.3427334e-05
73,0,0.00018385053
74,0,-0.0005335957
75,0,-0.00010068528
76,0,-0.00018221978
77,0,-0.0004448779
78,0,0.00022388063
79,0,-2.1763146e-05
80,0,-4.509464e-05
81,0,3.9746054e-05
82,0,-0.00019932073
83,0,0.00012607593
84,0,-0.0004932033
85,0,-0.0005902257
86,0,-8.860137e-05
87,0,-0.00022229087
88,0,0.00013099983
89,0,-7.975288e-05
90,0,-1.6922131e-05
91,0,-0.00029889774
92,0,-4.0970743e-05
93,0,-0.00047808606
94,0,-0.00018485263
95,0,0.00010802131
96,0,4.675705e-05
97,0,-0.0006787125
98,0,-0.00035597663
99,0,-0.00068300497
100,0,-0.00023490563
101,0,-0.0006274404
102,0,-0.00060119387
103,0,-3.691204e-05
104,0,-0.00031795446
105,0,-0.0007730797
106,0,-0.00022514537
107,0,0.000103657134
108,0,-0.00027786568
109,0,-0.00020298176
110,0,0.00024402793
111,0,-0.00026575197
112,0,-0.00037149154
113,0,-2.3548491e-05
114,0,-0.00038834848
115,0,-0.00046249386
116,0,-0.000399217
117,0,0.00015835371
118,0,-0.00020664185
119,0,5.4575503e-07
120,0,0.00029854104
121,0,3.263261e-05
122,0,-0.0004384648
123,0,-0.0004721498
124,0,-0.00027330779
125,0,-0.00019089784
126,0,-0.00011661742
127,0,5.4936856e-05
128,0,-0.0004251562
129,0,-0.00042654015
130,0,-0.00021818653
131,0,-0.0005811844
132,0,-5.5736862e-05
133,0,-6.378628e-05
134,0,-0.0010629967
135,0,-0.00045827404
136,0,-0.0011797268
137,0,-0.000106080435
138,0,-0.0004167976
139,0,
140,0,
141,0,-0.00026156008
142,0,
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,-0.0010792026
150,0,-0.00084715616
151,0,
152,0,-0.0010199742
153,0,-0.0005171653
154,0,
155,0,-0.001172306
156,0,-0.00053240545
157,0,-0.00057829916
158,0,-0.00064590015
159,0,-0.0007113032
160,0,-0.0013655005
161,0,4.6944246e-05
162,0,-0.00032225437
163,0,
164,0,
165,0,-0.0009745341
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,-0.0006408151
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,-0.00024530198
187,0,-0.00037050713
188,0,-0.00020268466
189,0,-0.0005851537
190,0,0.00029541925
191,0,0.0004048664
192,0,0.0007796446
193,0,-0.0006195158
194,0,-0.00042298343
195,0,-0.00028994773
196,0,-0.00012081023
197,0,0.0001060646
198,0,-0.0005778121
199,0,-0.0007899897
200,0,-0.00047262944
201,0,3.9843842e-05
