x,y,latent_sum-auto_d31
0,0,
1,0,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,-0.00015279936
11,0,
12,0,
13,0,
14,0,-0.00040728325
15,0,-0.00021015934
16,0,-0.00033810426
17,0,-0.0007158344
18,0,-0.00012548652
19,0,-0.00085611216
20,0,-0.0006971437
21,0,-0.000800394
22,0,0.00034164207
23,0,-0.000121620484
24,0,-0.00035337935
25,0,0.00015412056
26,0,-0.0008934437
27,0,-0.0004291372
28,0,-0.0006816387
29,0,-0.00096726225
30,0,-0.0007412974
31,0,-0.0005327575
32,0,-0.00023994577
33,0,-0.0008877051
34,0,-0.00038162072
35,0,-0.00040976383
36,0,-0.0002910269
37,0,0.000111349334
38,0,0.00035641372
39,0,3.7271646e-05
40,0,-0.0004093073
41,0,-2.351607e-05
42,0,-0.00061256555
43,0,-0.0012851369
44,0,0.00025098526
45,0,0.00019684422
46,0,-0.0013317055
47,0,0.00037294312
48,0,-0.00048469024
49,0,-0.00031761942
50,0,-0.000660188
51,0,-4.0489715e-05
52,0,-0.00062537723
53,0,-0.0005911744
54,0,-0.0008554215
55,0,-0.00026350544
56,0,-0.00039767107
57,0,-0.00036242756
58,0,0.0002844769
59,0,-0.00022299739
60,0,-0.00020384433
61,0,-0.00037845358
62,0,-0.00050827325
63,0,-0.0004046365
64,0,-0.0001529482
65,0,-0.0001357877
66,0,-0.0004517744
67,0,-0.00034306932
68,0,-0.00031864818
69,0,-0.0003737511
70,0,-0.00065719895
71,0,-0.0006361267
72,0,-0.00059293583
73,0,-0.0008588474
74,0,-0.00026572426
75,0,-0.00044077594
76,0,-0.0006806585
77,0,-0.00079014665
78,0,-0.00028259231
79,0,-0.000644521
80,0,-0.0007015725
81,0,-0.00062230893
82,0,-0.00037762115
83,0,-0.0002731962
84,0,-0.0003108199
85,0,-0.0010029636
86,0,5.5127894e-05
87,0,-0.00036036695
88,0,-0.00061443355
89,0,-0.00038286054
90,0,-0.00023500458
91,0,-0.00054175936
92,0,-0.0006503204
93,0,-0.00053559634
94,0,-0.00065042224
95,0,-0.0005929907
96,0,-0.00048274535
97,0,-0.00043286092
98,0,-0.00016408565
99,0,-0.00032517884
100,0,-7.731374e-05
101,0,-0.0007958813
102,0,-0.00037732034
103,0,-0.0006699261
104,0,-0.0003482611
105,0,-0.0001506657
106,0,-0.0005879266
107,0,-0.0006899857
108,0,0.00016014936
109,0,-0.000405855
110,0,-0.0010386792
111,0,-0.00060722587
112,0,-0.00021689298
113,0,-0.00031884824
114,0,-0.00031466252
115,0,-0.000116915675
116,0,-0.0002836474
117,0,-0.00052344747
118,0,6.271317e-05
119,0,6.8190275e-07
120,0,-0.00012889347
121,0,-4.0926097e-05
122,0,-0.0004907704
123,0,-0.000718754
124,0,-0.0006127102
125,0,-0.00026942563
126,0,-0.00069956743
127,0,-9.5923024e-05
128,0,-0.00036138901
129,0,-0.00030033314
130,0,-0.0004881731
131,0,2.609787e-05
132,0,-0.00055162446
133,0,-0.0003212081
134,0,-4.789332e-05
135,0,-0.00021476438
136,0,-3.8652215e-05
137,0,-0.0003615761
138,0,-0.00071016914
139,0,
140,0,
141,0,-0.0005999049
142,0,
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,-0.00076676544
150,0,-9.496452e-05
151,0,
152,0,-0.0009487423
153,0,-4.4564193e-05
154,0,
155,0,-0.0005777031
156,0,-0.0004766686
157,0,-0.00056144036
158,0,-0.00081515143
159,0,0.00019032741
160,0,-0.0007164025
161,0,-0.00054184854
162,0,6.421236e-05
163,0,
164,0,
165,0,-0.0013536729
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,-0.0010687045
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,-0.00057872204
187,0,-0.00042287156
188,0,-0.00021201104
189,0,1.0869699e-06
190,0,-0.0006983886
191,0,-0.000259883
192,0,-4.296447e-05
193,0,-0.00095894857
194,0,-0.00021858758
195,0,7.058791e-05
196,0,0.00031378452
197,0,-0.0008512939
198,0,-0.00046076282
199,0,-0.00026903884
200,0,-0.0006023534
201,0,-0.000619979
