x,y,latent_d248
0,0,
1,0,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,-0.0002997953
11,0,
12,0,
13,0,
14,0,0.00031963573
15,0,-0.00029172376
16,0,5.050632e-05
17,0,0.00020105578
18,0,9.480398e-05
19,0,0.00011513266
20,0,0.00010030391
21,0,0.0006383457
22,0,0.00033997465
23,0,1.2897188e-05
24,0,-0.00040062284
25,0,0.00015011732
26,0,0.00021774927
27,0,0.00045236433
28,0,-0.0003917371
29,0,-0.00038236543
30,0,0.00050727907
31,0,0.00033594854
32,0,0.00064044143
33,0,0.0005588962
34,0,4.1817548e-05
35,0,0.00020660274
36,0,2.4788082e-05
37,0,7.7192206e-05
38,0,0.00038391002
39,0,0.0005620201
40,0,0.00068581896
41,0,0.0006988712
42,0,-0.00020137243
43,0,0.00055626966
44,0,0.00080101565
45,0,-0.00016885134
46,0,0.00020582671
47,0,3.2145763e-05
48,0,0.00048002834
49,0,0.00028710486
50,0,-5.5739656e-07
51,0,9.9070836e-05
52,0,0.0005696777
53,0,0.00013503758
54,0,-3.6528334e-05
55,0,0.000383402
56,0,0.00010925019
57,0,0.00020093261
58,0,-0.0002753532
59,0,-3.9257575e-06
60,0,8.946075e-05
61,0,0.0005501183
62,0,1.5052501e-05
63,0,-0.00037893443
64,0,2.3049302e-05
65,0,0.00013681175
66,0,0.00042783143
67,0,0.00054881326
68,0,6.781309e-05
69,0,0.00034259958
70,0,-0.00023863022
71,0,0.00014334591
72,0,3.301911e-05
73,0,-0.00035609445
74,0,0.00014219037
75,0,0.000195198
76,0,0.00020533311
77,0,7.7623175e-05
78,0,-0.00017709285
79,0,-9.754021e-05
80,0,-0.00024969922
81,0,-5.5309385e-05
82,0,0.00034185615
83,0,0.00045357528
84,0,8.700788e-05
85,0,0.00015129265
86,0,0.00038904045
87,0,6.370735e-05
88,0,-0.00018870621
89,0,-0.00018070894
90,0,0.00022061495
91,0,7.623201e-05
92,0,-6.451737e-05
93,0,-2.0103063e-05
94,0,-0.00043427479
95,0,0.00039444165
96,0,0.0001081489
97,0,5.7177385e-05
98,0,-0.00024138368
99,0,0.00018885103
100,0,0.00034804293
101,0,0.00016981084
102,0,0.0001431224
103,0,0.00052373623
104,0,0.0003702445
105,0,0.00025294768
106,0,-0.00017440924
107,0,9.5267314e-05
108,0,0.00048225326
109,0,0.00012208847
110,0,0.0003134387
111,0,0.0005996651
112,0,0.0002463858
113,0,8.73215e-05
114,0,0.00024147681
115,0,9.1110356e-05
116,0,0.00022531138
117,0,0.00010017678
118,0,-4.3899752e-05
119,0,0.00012312084
120,0,-2.846308e-05
121,0,0.00024141022
122,0,0.0004374471
123,0,0.0001329421
124,0,0.00024177018
125,0,0.00049855653
126,0,5.1129144e-05
127,0,0.00028910232
128,0,0.00015117694
129,0,0.0002934183
130,0,0.00013796357
131,0,0.0006569312
132,0,0.00021802308
133,0,0.00013047899
134,0,0.00044482015
135,0,0.0005838154
136,0,9.142095e-05
137,0,-0.0003046256
138,0,0.00047501316
139,0,
140,0,
141,0,1.3687648e-05
142,0,
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,-0.00016448763
150,0,-0.00037438446
151,0,
152,0,-0.0006815654
153,0,-0.0007570435
154,0,
155,0,-0.0003887699
156,0,-0.0002195239
157,0,-0.0006607291
158,0,-0.00047465344
159,0,-0.0008123256
160,0,-0.00011690473
161,0,-0.0004544321
162,0,0.00041658757
163,0,
164,0,
165,0,-0.00038723112
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,-0.0005190666
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,0.00060137874
187,0,-0.00033126143
188,0,0.00048018107
189,0,0.0005780072
190,0,0.0001739799
191,0,0.0005080495
192,0,0.0005075182
193,0,-0.0005891721
194,0,0.0008637374
195,0,-1.4344696e-06
196,0,0.00013834052
197,0,0.00042339112
198,0,-0.0003920761
199,0,0.00033695227
200,0,0.00026373658
201,0,-6.92741e-05
202,0,0.00013611885
203,0,-6.149057e-05
204,0,0.00024014013
205,0,0.00086933794
206,0,-0.00013682479
207,0,0.00028522452
