x,y,latent_d0
464,181,0.00017426908
227,240,-0.00014230888
186,195,-5.134754e-05
363,227,0.00014415104
363,219,-0.00019600242
251,142,5.362276e-05
87,81,0.00035421085
99,41,-0.000341665
175,173,0.0009385105
160,79,0.00015393272
319,176,-7.670466e-05
314,118,-1.1090189e-05
100,144,-6.545987e-05
183,187,-0.0004880475
154,213,0.00035989285
466,70,-0.00034255162
109,200,0.0001905784
259,4,2.2641383e-05
441,214,0.00028445758
312,78,-4.8043206e-05
68,264,-0.00017574336
120,115,-0.00011257082
196,53,0.00060893595
405,69,0.0001687603
263,116,0.00035677664
193,86,0.00013636891
80,263,4.5830384e-05
314,161,8.265022e-05
83,147,0.00040515605
319,30,-0.0002154531
223,41,0.00019901432
367,161,-0.0002127327
165,205,8.068979e-06
385,240,-4.1577034e-05
312,197,-0.0003628442
166,209,0.00018173084
351,25,-0.0001335945
90,63,0.00027541164
269,129,0.00071058143
416,35,0.00039085746
143,235,0.0006069606
138,100,-0.00017456338
158,215,1.102034e-05
211,120,0.00035279337
113,14,-0.0004913639
330,48,-0.0011502067
374,90,-0.00018186215
296,168,-0.000610088
33,72,-0.000118136406
247,146,0.000105876476
418,61,-0.000101270154
4,246,-9.89167e-05
477,209,-6.0702674e-05
388,57,-0.00041672587
314,162,-2.5542453e-05
238,26,0.00083449297
490,57,0.00025120005
99,109,-4.6958216e-05
456,90,-9.910017e-05
338,94,4.6924688e-05
168,241,-0.00016046781
308,216,-0.00014460832
184,263,-3.1936914e-05
71,13,-3.3794902e-05
465,51,-6.147381e-05
139,216,0.0005002301
275,77,-0.00021767989
300,14,-0.00029968843
222,82,-0.00019553583
192,139,-1.5622936e-05
427,7,-0.00029965863
307,29,-0.00020819344
352,174,0.00044645276
95,84,0.00027191918
380,169,-0.0005238429
416,137,0.00028143357
183,194,0.00013902597
70,221,0.00033492222
85,94,-3.1071715e-05
129,14,2.597738e-05
226,81,-8.24593e-06
385,207,3.6902726e-05
380,179,0.000201419
455,227,-5.6675635e-05
182,190,-0.00033663865
341,99,0.00019897707
83,68,3.7854537e-05
277,260,0.000111193396
342,197,0.00016199984
1,228,-0.00015358906
27,242,-0.00012563635
430,173,0.00033621397
123,98,-0.00022033509
190,120,0.00015264563
15,191,0.00058677513
25,118,3.789738e-05
231,135,0.00015632529
322,120,-0.00014742091
2,49,-5.1246025e-05
456,68,-0.00030338578
412,68,-0.00021104701
222,80,0.00048071798
342,89,0.0001886934
214,31,0.000500313
321,246,-0.0005119005
118,137,-0.0003723763
97,135,-0.00010967534
427,8,-0.0005606562
123,229,-0.00022027362
419,68,-0.00013739988
89,47,3.9037317e-05
74,41,0.00027694646
89,223,0.0001332853
82,84,-0.0004244577
363,237,-0.00036002975
404,31,2.4788082e-05
254,102,0.00042623654
254,207,0.0007816348
366,109,-5.5663288e-05
370,250,-5.689077e-05
469,161,-0.00013225805
126,154,0.00026069023
226,69,0.00039336178
376,234,-0.00019421615
405,124,-0.00019009504
276,34,-0.00031918846
369,164,-0.00028343126
332,265,-8.097943e-05
270,224,-0.00074317586
404,264,-0.0008004438
438,149,0.00043645874
103,147,-3.942009e-05
318,16,0.00029224716
9,239,-0.0004793834
429,87,-3.421586e-05
225,210,0.0002695024
330,162,-0.00022551697
437,59,0.00010234676
355,204,4.296843e-05
342,163,0.00019215979
0,137,0.00054698717
41,41,0.000104292296
66,154,0.000343211
279,29,-0.00051740836
475,112,0.00017480552
467,250,0.00010996312
85,55,0.00033345725
81,39,0.00019298308
358,250,0.0003201887
363,224,-0.00029108208
348,243,0.00030624866
464,210,-7.160846e-05
1,235,0.0002024034
246,212,0.00015445799
46,111,2.1207146e-05
124,230,5.69243e-05
458,94,0.00010956265
168,145,-4.5568682e-05
209,17,0.00014073029
206,92,2.2537075e-05
434,28,-0.00018758513
66,28,5.832594e-05
492,68,5.410798e-05
36,126,0.0003123954
115,172,0.00018911157
186,26,-0.00041946955
107,97,-1.6403385e-05
465,150,-0.00042528939
136,35,-0.000107080676
236,250,-0.00010515284
201,258,0.00031788088
269,213,-0.00020573195
406,32,-0.00045470055
126,149,-8.704513e-05
326,121,0.00013207644
271,78,0.00023782998
168,54,0.00019412953
469,244,-1.15484e-06
87,49,-0.00027826894
465,111,0.00051013473
405,222,0.00051052216
203,137,-3.0733645e-06
412,118,-0.00037082192
288,253,0.00027805567
384,136,-0.00018368475
25,10,-2.87015e-05
7,107,-0.0002858946
259,157,0.00017341413
338,57,-2.9684044e-05
16,11,0.00022057444
400,109,-0.00032316893
199,55,0.00053942483
167,104,-0.0002505742
347,238,0.0007492211
36,196,-0.00010405667
302,33,-0.00038616452
180,168,-0.000426122
404,245,0.0010764264
398,224,0.00063776225
370,72,0.00022539869
126,19,0.0002130298
316,98,-0.00016396772
53,24,0.0001187101
263,42,-0.00028909463
391,186,-2.5827438e-05
88,62,2.1648593e-05
41,64,0.00052684266
463,255,0.00019960385
13,104,5.6196935e-05
168,93,-0.0002009105
218,156,-0.00052933116
17,73,4.468579e-05
41,19,1.2317672e-05
254,32,0.00016010366
251,145,-0.00012228265
22,124,0.00021125283
392,243,0.0004298808
477,168,0.0006593652
393,222,9.400956e-05
260,264,0.00042564794
343,245,4.2909756e-05
199,35,0.0004912866
324,13,0.0006730184
91,25,-0.00019704457
37,88,-0.00038805138
29,227,0.0006132815
396,235,-3.222376e-07
361,180,0.0001307195
322,58,0.0006450871
455,37,-2.6571564e-05
18,131,-0.00019884948
30,80,1.4326535e-05
281,197,0.0001754649
17,128,-0.00016373303
119,260,-0.00075135566
376,175,9.3059614e-05
332,209,0.00020292774
295,241,-0.0002719704
169,186,-0.0006964458
27,239,-5.4018572e-05
394,48,0.00042670313
133,165,0.0001280671
421,243,-4.0396117e-05
207,28,0.00030805264
286,156,5.9535727e-05
133,1,0.00030642934
40,263,3.8255006e-05
153,85,-0.000748327
57,62,0.00019622315
275,256,1.4547259e-05
447,84,0.00021656789
208,152,-0.00019966345
127,210,-2.762489e-05
114,95,0.00026006345
405,47,0.00037016347
271,168,0.00016477983
164,62,-0.00022398029
199,159,-0.00019706134
273,88,0.00032235868
279,79,0.00023684185
199,109,0.00033331662
8,253,-0.00036194827
309,19,-0.00023220293
352,100,0.00063043553
279,247,-0.00013486296
46,239,-5.4330565e-05
460,157,0.00012748223
445,51,-0.00032440107
443,88,3.7284568e-05
415,177,1.3384968e-05
386,154,-0.0001387056
1,145,1.8339604e-05
408,145,-0.00034500659
310,35,0.00041102897
44,219,-0.00031063706
156,137,-9.976793e-05
373,40,0.0003107218
277,67,0.00013146363
482,208,0.00018825475
88,41,-4.973635e-05
272,5,5.6462362e-05
392,217,0.00024001207
88,207,-0.00013804156
343,206,0.00014463067
405,143,-0.0005559558
196,156,0.00013236608
355,122,-0.0002823472
183,186,-0.00081660505
301,11,-0.0004282361
339,62,0.00028286688
143,109,-0.00011716224
413,248,0.00013359077
394,193,0.00014809892
103,160,0.00041827187
13,109,-0.0007533133
124,232,-9.704195e-05
466,86,7.630512e-05
177,212,-0.00029606186
278,209,-0.00037941802
298,167,0.0006068712
20,33,-0.00026069023
261,55,0.00022189226
30,63,-0.00042616483
118,98,0.00038951822
394,29,0.00012751482
412,209,0.00062864367
415,53,0.00047711935
482,37,0.00082160067
452,23,-0.00012387056
322,114,-0.00011188071
480,72,0.00018803403
283,98,-4.142523e-06
20,32,0.00011757575
94,65,-0.0005725799
262,56,0.0003572572
426,164,-0.0005297968
466,157,-0.00020038616
312,61,-0.00016332511
416,164,-0.0003757421
363,142,0.00072630215
468,250,0.00034595747
