x,y,latent_d160
464,181,-0.00036559254
227,240,-0.0005520992
186,195,-0.00024045818
363,227,-0.00056784507
363,219,-0.0001549581
251,142,-0.00025763828
87,81,-0.00021226332
99,41,-0.00019520707
175,173,-0.00092604384
160,79,0.00012767129
319,176,-0.00035356078
314,118,-0.00022264011
100,144,-6.601494e-05
183,187,0.00014033914
154,213,-0.00030469056
466,70,4.9049966e-05
109,200,6.795116e-05
259,4,0.00013906416
441,214,0.00032656826
312,78,-8.8031404e-05
68,264,0.00013194513
120,115,-0.0002912851
196,53,-0.0005618306
405,69,-0.00055530295
263,116,-0.00024856813
193,86,-0.0006846711
80,263,3.7804246e-05
314,161,-0.00033099763
83,147,-7.636659e-05
319,30,0.00014117826
223,41,-0.0009715846
367,161,-1.0440126e-05
165,205,0.00095801335
385,240,-0.00047093444
312,197,0.00084298477
166,209,5.6140125e-06
351,25,-7.184688e-05
90,63,0.000250943
269,129,-8.583814e-05
416,35,-0.0008471608
143,235,-0.00032938924
138,100,-0.00063604955
158,215,0.000112804584
211,120,-0.00049605314
113,14,-6.0694292e-05
330,48,-0.00030844752
374,90,0.00026798714
296,168,-0.00016949419
33,72,-0.00024404284
247,146,-0.0004207138
418,61,-0.0002515996
4,246,0.00018280465
477,209,0.00024143141
388,57,0.00011118688
314,162,-0.00046009105
238,26,-0.0004381761
490,57,-0.00033204537
99,109,5.2979216e-05
456,90,-0.00029587932
338,94,-0.00013844296
168,241,-0.0001544021
308,216,-0.001034216
184,263,-0.0005314201
71,13,-0.000279543
465,51,-9.5460564e-05
139,216,0.00020776037
275,77,-0.0007502856
300,14,-0.00033275597
222,82,-0.0002947133
192,139,-0.0004600007
427,7,-0.00021342747
307,29,6.2492676e-05
352,174,0.0004731575
95,84,0.00015760306
380,169,-0.0004617963
416,137,-0.00033570174
183,194,0.00012082327
70,221,-0.0008076411
85,94,-0.00020745303
129,14,0.00022230763
226,81,-0.00030152686
385,207,-0.00051429216
380,179,-0.0003954377
455,227,-0.00062668696
182,190,-0.00034875423
341,99,-5.6434423e-05
83,68,-0.0004652962
277,260,-0.000117451884
342,197,7.160008e-06
1,228,6.6090375e-05
27,242,0.0002338821
430,173,0.0001758011
123,98,-0.00019547716
190,120,-5.6793913e-05
15,191,0.00020961091
25,118,-0.00027785916
231,135,-0.00035862066
322,120,0.00016439334
2,49,0.00019326434
456,68,-0.00026271213
412,68,-0.0002699541
222,80,-0.00023614988
342,89,-0.00029334053
214,31,-7.880665e-05
321,246,-0.00011854153
118,137,4.2007305e-05
97,135,1.5209429e-05
427,8,-0.0006348798
123,229,-1.3549812e-05
419,68,-0.00021922402
89,47,0.0005867211
74,41,-7.558055e-05
89,223,-5.8323145e-05
82,84,0.00015089847
363,237,-0.001054788
404,31,-0.0008998625
254,102,-0.00043316744
254,207,-0.00043694582
366,109,-8.5539185e-05
370,250,-0.000405767
469,161,-3.6951154e-05
126,154,2.0015053e-05
226,69,-0.0010410389
376,234,-0.0006344067
405,124,-0.00044607557
276,34,-0.0003088545
369,164,-0.0006373413
332,265,-0.0006197393
270,224,-0.0006644605
404,264,0.00025639683
438,149,-0.00035815965
103,147,-7.872563e-05
318,16,8.445978e-05
9,239,0.00031804852
429,87,-0.00046034344
225,210,2.4650246e-05
330,162,-0.00050690025
437,59,-0.00037963688
355,204,-0.00027209334
342,163,-0.00031889416
0,137,-0.0006429842
41,41,-0.000121993944
66,154,0.00029373541
279,29,-0.0002758382
475,112,-0.00014445186
467,250,0.00038915128
85,55,-0.0005606115
81,39,-0.00066233147
358,250,-0.0004598191
363,224,-6.252248e-05
348,243,1.3681129e-06
464,210,0.00028339867
1,235,3.4374185e-05
246,212,-0.00026662368
46,111,-0.000531435
124,230,-8.285418e-05
458,94,7.396098e-05
168,145,-0.00037833303
209,17,-0.00010975264
206,92,-5.2963383e-05
434,28,-0.00053945
66,28,0.0003596451
492,68,-0.00019174442
36,126,0.00058486965
115,172,0.00035968423
186,26,-0.00027454738
107,97,2.1762215e-05
465,150,-0.0002851896
136,35,-0.00042297505
236,250,-5.7169236e-05
201,258,0.0003244793
269,213,-0.00020594895
406,32,0.00019391812
126,149,-0.0006304085
326,121,-7.321872e-05
271,78,1.0854565e-05
168,54,-0.00024837535
469,244,-0.00072901975
87,49,-0.0003762748
465,111,-0.00025066826
405,222,-0.00067926385
203,137,-0.0005281018
412,118,-0.00024190266
288,253,9.8763034e-05
384,136,-3.6168844e-05
