x,y,latent_d98
370,24,0.00026985072
145,35,0.000109412475
390,35,0.00015429268
165,28,-0.00066449307
158,208,-0.00032104948
217,201,-0.00027669757
141,80,-0.0007136306
442,192,-0.0004072443
255,158,1.9390834e-05
368,41,-8.03913e-05
308,186,-0.00019139634
379,99,0.00058531924
398,69,0.00017352332
27,8,-7.349881e-05
460,185,-0.0005525835
371,150,0.00014461647
269,33,-0.00022733514
253,53,-0.00011100527
160,236,-7.9083955e-05
76,61,6.449572e-05
49,153,-0.0012237004
322,64,-1.0467367e-05
334,169,-0.00034483592
85,256,-0.00017770659
180,79,0.00021410757
294,182,-0.00010028831
329,178,9.708153e-05
289,55,0.00027856044
207,207,-9.958376e-05
365,24,0.00016162428
493,200,-0.00078981114
255,210,-0.0004255122
184,114,0.0002549074
246,71,0.00014150492
7,103,-0.000424891
422,209,0.00034919032
331,43,-0.0007419004
487,233,2.7546892e-05
264,260,0.00012331712
266,158,7.178099e-05
392,80,-0.0005986234
0,221,-0.00068575353
106,112,-0.00015092664
101,202,-0.0005578438
287,38,5.746563e-05
467,166,-0.00020341412
483,37,-0.00017246488
232,77,0.00015596021
458,146,0.0001864226
334,176,-0.00024370919
93,166,-0.00035960786
162,87,0.00053281616
205,244,-0.000712147
118,210,-0.0004543115
72,37,-0.00079828384
178,213,-6.957445e-05
325,252,3.6250334e-05
241,80,7.948931e-05
484,140,-0.00014673895
408,11,0.00018411013
88,48,-0.0010709383
460,198,-0.000191767
136,49,-6.432668e-05
213,192,-0.00044219778
283,8,-0.00062197563
488,177,-0.00022283592
16,260,-0.0005567381
343,94,7.650978e-05
429,251,-0.00029164343
227,72,5.4765493e-05
341,154,-0.00034312997
323,4,-0.00021683169
329,248,-0.0004256284
96,145,-0.00060831313
146,64,8.9146895e-05
95,102,-0.00015579001
138,259,-0.0004490132
182,1,-0.0006210024
306,40,-0.0003852013
447,108,-1.0931399e-05
201,27,-0.00028569368
31,132,-0.000488502
315,111,-3.3061253e-05
332,121,0.0002815572
177,72,5.5968296e-05
196,204,-0.0004073549
397,45,-0.00052568316
285,94,-0.00040493463
411,107,-0.000476968
456,249,-0.00037734373
239,61,-0.00037036673
352,202,-0.00026623835
224,211,-0.00031087268
369,216,-0.000240274
49,246,-0.0007287904
405,141,-8.307118e-05
428,142,0.000108758686
405,149,-0.00023614732
359,69,-0.0002039813
360,164,-0.0003689872
420,14,0.0005460873
187,143,0.00014784303
316,214,-0.00041737896
390,86,-0.0001914117
60,243,-0.0007689295
171,223,-0.00022247015
320,132,0.00017395453
35,97,-0.00010544318
16,70,-0.00048596133
342,170,-0.00025854982
429,25,0.00061108754
463,137,-0.00013424247
386,179,-0.0004017132
449,134,-5.1246025e-07
226,235,-0.00031058514
439,105,-0.00019705738
437,218,-0.00095436093
344,227,7.721363e-06
417,94,-0.0010309389
359,259,0.0001266955
442,71,-8.648937e-05
49,4,0.0002825423
381,13,4.2065512e-06
407,75,4.010927e-05
485,39,-0.000371221
196,64,0.00058800145
221,212,-0.00025175302
28,102,0.0004921693
202,124,0.00045621954
349,116,-0.00015605404
295,84,-0.00062268367
312,104,-0.00014706026
333,48,-0.0005763029
200,205,-0.00066045625
215,247,-0.00037928717
79,41,-0.0005508289
380,226,-0.0006741106
277,122,-0.00070979143
370,232,-5.3175492e-05
271,88,-0.00048062392
334,12,0.0001601947
66,132,-0.00083431485
457,110,9.6979784e-05
177,190,-0.0005711294
429,155,-0.00027244003
376,59,0.00061854837
296,169,9.951019e-05
203,24,-0.00016537285
63,44,2.8398586e-05
69,112,-0.0006937601
240,133,-0.00032948027
26,232,-0.00035859295
183,131,5.3943135e-05
120,213,-0.0005481825
3,54,-0.0009885079
181,194,-0.0003917946
207,136,0.00070945895
94,120,-0.00049720355
157,93,-0.0003568302
374,32,-0.00032616057
461,205,-0.00085874763
489,7,-8.387957e-05
392,99,-0.00029642577
101,111,3.0022347e-05
325,95,-6.111292e-05
258,263,-0.0004248405
310,96,0.00030594086
82,238,0.00033843145
160,113,0.00011184788
483,194,-0.0008477648
188,78,0.00023819786
383,58,7.361639e-05
32,109,-3.1965552e-05
216,68,-8.436013e-05
236,15,-3.6722748e-05
410,52,-0.00023479736
412,188,0.0003417579
27,27,0.00025601266
129,170,-7.6349126e-05
438,224,-0.0010081793
186,179,-0.0008350697
333,177,-0.0003528325
464,209,-0.00032166974
374,53,-0.00026926817
487,3,-9.684055e-05
487,261,-0.00075302995
167,245,-0.00011057011
411,46,-0.00041803718
362,208,-0.00014797482
150,94,4.802365e-06
231,6,-4.4507207e-05
249,97,-0.00023199711
25,203,-1.9145431e-05
120,260,-0.0007424953
392,137,-0.00070972973
12,171,-0.00046415906
486,144,0.00013493653
102,188,-0.00043885922
250,207,-4.7970563e-05
490,54,-0.00015325262
80,229,0.0002345678
420,2,1.5731901e-05
240,70,0.00070203166
119,81,-0.0006072216
190,243,-0.00018603983
465,134,-3.345916e-05
239,228,-1.8873252e-06
26,64,-0.00054673455
372,119,-0.00024826708
157,233,-0.00017673406
54,207,-0.0002678337
321,166,-8.530263e-05
302,105,0.00034908182
463,187,-0.00019057444
435,236,-0.00010664854
0,110,-2.4697278e-05
247,229,0.00011754944
29,115,-0.00041574938
470,49,-0.00012232317
53,7,-0.0001195746
48,207,0.00019087014
381,3,0.00040740008
316,6,0.00017780461
102,88,-0.0001630655
213,88,0.00010326528
346,159,-0.00013309508
8,23,-0.0011071016
384,198,-0.0003842467
379,146,5.2470947e-05
467,110,-0.00046236324
411,83,-0.0007750287
7,105,-0.0007251967
270,55,-3.4512486e-05
157,38,2.145092e-05
291,34,-6.973068e-05
493,52,7.666671e-05
10,176,-0.00020908029
95,181,-0.0005203362
330,123,0.00061779935
347,132,0.00020757504
225,264,-0.0007831799
16,62,-0.00046883873
3,55,-0.0009433869
22,2,0.00033129007
86,225,0.0001180016
40,101,0.0002922858
247,32,-3.2473123e-05
376,78,4.1938154e-05
137,224,-7.8714686e-05
128,250,-0.00093600736
53,101,0.00012926664
46,27,-0.00047727744
44,210,-0.00011168164
179,27,-0.00029507093
442,220,0.00014257734
489,12,-0.00075113005
146,83,-0.0003498299
299,67,-2.286164e-06
472,177,-9.819912e-05
0,47,-0.0008620804
194,91,-0.0002693131
127,219,-0.00067536137
60,21,-0.00083534815
38,127,-0.000999376
450,124,7.186574e-05
285,260,0.00025538635
23,10,0.0001671405
472,105,-0.00046631251
75,48,-0.00030012173
200,20,-0.00011593616
58,53,-9.016995e-05
118,131,2.2845576e-05
280,228,-9.097741e-05
314,15,-0.00016654539
108,158,-0.0006561186
360,224,-0.0006316337
167,32,-4.4439686e-05
146,105,3.3193966e-05
68,196,-0.00020068511
289,91,0.00022526435
468,261,-0.00021481747
198,155,0.00035531237
215,138,-0.00026257872
18,142,-0.0011335334
485,155,-0.00022474397
466,225,0.0001060674
484,14,7.26257e-05
20,127,-0.0003270537
466,168,-0.00015571364
370,88,-0.00029898668
118,219,-0.0005052313
450,197,-0.00064148754
154,77,-0.00046521937
50,191,-0.0005099522
313,122,-0.00029637362
6,162,0.0002119767
168,211,0.00012968155
340,204,-0.0001439855
461,168,9.722076e-06
454,102,-2.5385525e-05
415,129,4.0525105e-05
463,130,-9.96443e-05
368,63,-0.00027850177
378,155,-7.117679e-05
368,259,0.00015959283
232,146,9.8530436e-05
207,31,3.394112e-05
402,181,0.00043257
242,30,-3.5710633e-05
312,263,-0.00059631024
359,21,-2.8248644e-05
139,113,6.4116204e-05
357,30,4.558009e-05
345,36,0.00039997534
300,258,7.982226e-05
392,15,1.7317478e-05
345,177,-9.076879e-05
313,5,-0.00053603575
395,8,0.0005339901
327,130,8.4644416e-05
119,9,0.00019659614
452,182,0.00032558548
382,109,-0.00013440079
289,188,-5.056383e-05
138,32,0.0005362618
223,89,-0.00018336438
256,203,6.8218214e-05
328,147,-0.00044352678
461,191,-0.00017655641
173,132,-0.00014812313
200,103,-0.00039256806
272,5,-0.0002343352
308,1,-0.00082867127
406,79,-0.0004670769
337,114,-0.0003808902
463,227,2.5184127e-05
352,126,-0.00036860886
89,117,-0.00036239368
245,12,0.00021789642
258,185,0.00019858265
105,129,-7.3980074e-05
108,50,0.00010514795
257,265,-0.0003344128
270,62,-4.4476474e-05
315,130,-0.00040504895
224,242,2.8350623e-05
200,187,-0.0003733416
60,227,-0.00055190385
62,94,0.0004708066
54,56,0.00026328396
268,184,0.00015656301
280,96,0.000118838856
465,171,6.7755114e-05
50,220,-0.0002526017
453,20,0.0001949165
353,95,0.00024409033
390,25,-0.0001156698
216,19,5.4941745e-05
306,177,-0.00021897862
354,167,-4.2336294e-05
360,182,-0.00032014376
144,230,-0.0005993126
270,16,-0.00023960206
461,74,0.00073079485
225,149,-9.64005e-05
63,59,0.00010246341
395,138,-0.00023253402
221,224,-0.00060685514
159,20,-0.0007114315
360,199,-6.792089e-05
260,156,-6.795395e-05
24,237,-0.00071657565
36,70,-0.0007242423
366,185,0.00010362663
73,232,-0.000103622675
121,202,-0.0003720522
156,161,3.451947e-05
239,222,8.3333114e-05
441,151,5.873968e-05
265,166,-0.00024061347
348,127,-0.0004402534
458,30,2.8275186e-05
383,33,-0.00016590091
281,228,-0.00024662423
73,255,-0.0003876472
54,43,-8.476921e-05
221,8,-0.00013820105
445,17,-7.8888144e-05
52,212,1.6284175e-06
219,255,-0.00052860496
448,208,-0.00028732652
281,153,-0.00037727854
131,54,-0.00025251205
24,41,-0.0006310737
192,229,-0.00023566629
402,124,3.561261e-05
274,224,-8.312054e-07
320,81,-0.00041091396
287,54,-2.3246277e-05
303,261,-0.00024000858
304,43,0.00010055979
446,177,-4.4174958e-05
477,18,-0.00023922906
403,250,0.00023620552
423,60,0.000284835
426,11,6.6048e-05
13,12,-0.00021906686
74,80,4.059449e-05
435,21,0.00016001682
320,113,-0.00021090475
144,95,0.00019312277
112,91,-0.00029513496
212,173,-0.00017683604
41,121,-0.00050167437
89,206,-0.00027649873
395,102,-0.00025892514
394,114,-4.5671826e-05
460,92,-8.114846e-06
468,209,-0.0007857706
340,75,-6.271596e-05
388,148,-0.00030122767
46,246,-0.00043005054
94,23,-0.00068981294
138,201,-0.00027551688
99,193,-0.0004279043
274,81,-0.00046327128
233,72,0.00028312975
370,96,0.0003173852
183,25,-0.00020996318
45,5,0.00026287115
360,13,3.9715553e-05
166,206,0.0006537365
363,182,-0.00016401219
32,33,2.5923597e-05
45,179,-0.000740011
119,261,-0.00077635376
71,21,-0.00044929213
169,97,-0.00041794614
483,211,-0.0002715499
89,175,-0.0004940557
162,15,-0.00092382263
266,96,-0.00036850874
469,172,-0.00020988821
170,76,-1.2908597e-05
165,112,0.00014914689
57,125,-0.0006371124
480,66,-0.000114976196
86,121,-0.00045931945
