x,y,latent_d20
370,24,-0.00039392622
145,35,1.7221028e-05
390,35,0.00012355199
165,28,0.000336579
158,208,0.0005683591
217,201,-9.6540025e-05
141,80,0.00026960945
442,192,-8.341769e-05
255,158,-0.00023819978
368,41,0.00088265626
308,186,0.00028336694
379,99,0.00039308605
398,69,-3.1116477e-05
27,8,0.00020094862
460,185,0.0008557727
371,150,-0.00022517989
269,33,-0.00010576198
253,53,-8.9139736e-05
160,236,0.00035225129
76,61,0.0006133755
49,153,0.00032050995
322,64,-0.00041254336
334,169,0.0005558347
85,256,0.00020532211
180,79,0.00015751546
294,182,-0.00038724864
329,178,0.0004625292
289,55,-0.00014459627
207,207,0.0003557866
365,24,-0.000191222
493,200,0.00031630223
255,210,0.0010646181
184,114,0.00025097182
246,71,-0.00020050356
7,103,0.0007401136
422,209,-8.108193e-05
331,43,0.0006835302
487,233,-0.00016622717
264,260,0.00030600926
266,158,0.00024544162
392,80,0.00027427165
0,221,0.00022668665
106,112,0.00026569044
101,202,0.00017103454
287,38,-0.00058565015
467,166,0.0004338277
483,37,1.5943253e-05
232,77,6.618624e-05
458,146,6.242597e-06
334,176,-0.00020929711
93,166,7.021328e-05
162,87,0.0004179654
205,244,-0.00012365641
118,210,8.3151215e-05
72,37,0.00050755305
178,213,-0.00041469285
325,252,-7.460738e-05
241,80,7.843872e-05
484,140,-6.4090884e-05
408,11,-9.9687895e-05
88,48,0.00082155404
460,198,0.00040287798
136,49,0.00032201683
213,192,0.00038503011
283,8,0.00021649612
488,177,6.138993e-05
16,260,-0.00017669151
343,94,-0.00018690439
429,251,-6.60597e-05
227,72,-0.000228799
341,154,0.00017429044
323,4,0.00038055418
329,248,-0.0004036008
96,145,7.354596e-06
146,64,-0.00010475615
95,102,-0.00014906476
138,259,0.0004940284
182,1,0.00043878978
306,40,-0.00042744825
447,108,-0.0002442422
201,27,-0.00020941073
31,132,0.00041828578
315,111,0.00038560008
332,121,0.000480744
177,72,-0.00044916297
196,204,0.00074236555
397,45,0.0002982085
285,94,0.00059979124
411,107,0.00052060647
456,249,-8.538278e-05
239,61,-0.00015716726
352,202,0.0013179453
224,211,-0.00015576283
369,216,0.0002640774
49,246,0.00071193924
405,141,-0.00033413345
428,142,0.0004379665
405,149,-5.7267607e-06
359,69,-7.888774e-05
360,164,8.384971e-05
420,14,-0.00029827195
187,143,0.00010394765
316,214,0.00039432658
390,86,0.0002534901
60,243,0.00067565305
171,223,-7.5646734e-05
320,132,-2.1281303e-06
35,97,-0.0003767545
16,70,0.00048111466
342,170,-0.00028833846
429,25,-8.484075e-05
463,137,0.00036298385
386,179,3.1244883e-05
449,134,0.00051197683
226,235,-5.7206547e-05
439,105,0.0004887925
437,218,0.00010673603
344,227,0.00021797133
417,94,0.0006171995
359,259,0.00035282125
442,71,0.00033507956
49,4,-0.0006282805
381,13,6.381323e-05
407,75,0.0003097066
485,39,-0.00050566817
196,64,0.0003946488
221,212,0.00018131634
28,102,0.00045412307
202,124,6.055174e-05
349,116,5.6584307e-05
295,84,0.00030363625
312,104,-0.0001582178
333,48,-8.094183e-06
200,205,0.0005882745
215,247,0.0001467084
79,41,0.00091948634
380,226,0.0004108259
277,122,0.00068888714
370,232,-0.00021622801
271,88,0.00031433342
334,12,0.0008818702
66,132,0.00072976475
457,110,-0.0001959643
177,190,0.00050840614
429,155,1.32107525e-05
376,59,-0.00018233905
296,169,-0.00027878123
203,24,0.000762538
63,44,0.00057191675
69,112,0.0002391403
240,133,9.920163e-05
26,232,0.00031142397
183,131,-0.00021271693
120,213,9.181624e-05
3,54,0.0008466439
181,194,0.00064156664
207,136,-0.00010440225
94,120,-0.0002094126
157,93,0.00040150335
374,32,0.00012762373
461,205,0.00039281783
489,7,-0.00017394224
392,99,-9.846041e-05
101,111,9.2714035e-05
325,95,-0.00011953997
258,263,0.00051000615
310,96,0.00029816007
82,238,-0.0001119739
160,113,-6.1170256e-05
483,194,0.00023713609
188,78,-0.00023448939
383,58,-0.0005395497
32,109,-0.00031001406
216,68,-0.00014506007
236,15,5.320733e-05
410,52,-0.00036008382
412,188,-0.0003631516
27,27,0.00036710402
129,170,0.00063221616
438,224,0.00085745467
186,179,0.0006190193
333,177,6.621977e-05
464,209,0.0008148392
374,53,9.087188e-05
487,3,0.00019092759
487,261,0.0005795331
167,245,-9.968004e-06
411,46,-0.000642865
362,208,0.0004263026
150,94,0.00031636743
231,6,-0.00040562177
249,97,-2.0158535e-05
25,203,0.00045809796
120,260,0.00080569735
392,137,7.9833844e-05
12,171,-0.00016616011
486,144,-0.00015085848
102,188,2.4058798e-05
250,207,-4.916737e-05
490,54,-2.6273192e-06
80,229,-1.2508652e-05
420,2,-0.00027082587
240,70,0.00043740397
119,81,0.00042535266
190,243,-8.324633e-05
465,134,-0.0002734168
239,228,-6.1700703e-06
26,64,0.0003192508
372,119,-4.3719134e-05
157,233,0.00030888518
54,207,7.162889e-05
321,166,0.00048456428
302,105,-3.759103e-05
463,187,-0.0003897241
435,236,-0.00032724167
0,110,-0.0005556187
247,229,0.00066384947
29,115,-0.0002085148
470,49,-8.686917e-05
53,7,0.000110930705
48,207,7.514929e-05
381,3,-0.00013524765
316,6,0.0004915604
102,88,-0.00013071025
213,88,0.00069495005
346,159,-0.0004920336
8,23,0.0007511796
384,198,0.00026884576
379,146,0.00030442787
467,110,-3.4584722e-05
411,83,0.0005370685
7,105,0.00044117583
270,55,-0.00035654107
157,38,-0.00044330308
291,34,-0.0001477311
493,52,-0.00037837873
10,176,-0.00024333509
95,181,0.00052863633
330,123,2.7368718e-05
347,132,9.087002e-05
225,264,0.000441282
16,62,0.00040420605
3,55,0.0002815844
22,2,7.158419e-05
86,225,-0.00014673645
40,101,-2.4628884e-05
247,32,-0.00020345213
376,78,-7.90442e-05
137,224,5.482638e-06
128,250,0.00055385096
53,101,-8.3231425e-05
46,27,-0.00027241284
44,210,4.6183704e-06
179,27,-0.000121538586
442,220,-0.00014477322
489,12,0.0002483604
146,83,-0.00037966395
299,67,-5.0853065e-05
472,177,-0.0003846875
0,47,0.00066898664
194,91,-0.00015790114
127,219,0.00016056275
60,21,-0.0002381439
38,127,0.00045653334
450,124,0.00029667927
285,260,8.0739846e-07
23,10,-0.00015338423
472,105,1.1670345e-05
75,48,0.00017698569
200,20,0.0004026824
58,53,0.00010404078
118,131,0.00012857927
280,228,0.00013732066
314,15,0.00030080503
108,158,0.00039858272
360,224,-0.00018226454
167,32,0.00032323314
146,105,8.38851e-05
68,196,0.0007230555
289,91,0.0008409535
468,261,0.00025849504
198,155,-0.0002786974
215,138,-0.00022137637
18,142,0.0005326075
485,155,-7.001596e-05
466,225,-0.000121059886
484,14,-0.00022108766
20,127,-0.00019896874
466,168,-0.0003974932
370,88,6.946077e-05
118,219,0.00017048133
450,197,0.0008035292
154,77,0.00061609125
50,191,7.239112e-06
313,122,0.0001277001
6,162,0.00013361959
168,211,0.00042573264
340,204,-4.528003e-05
461,168,0.0002365568
454,102,-0.00015866297
415,129,-9.333441e-05
463,130,-8.570874e-05
368,63,-0.0003369535
378,155,-0.00021327758
368,259,0.00036892568
232,146,-0.00033267686
207,31,-0.00012810255
402,181,0.00025915442
242,30,8.861435e-05
312,263,-1.2670702e-05
359,21,0.00036892196
139,113,-3.6154932e-05
357,30,0.00015901675
345,36,0.00046562863
300,258,-0.00034542853
392,15,-9.426201e-05
345,177,0.0007698917
313,5,0.00025050988
395,8,-0.0006151656
327,130,0.00043711712
119,9,-0.0004871125
452,182,0.00010517513
382,109,-0.00011860678
