x,y,latent_d51
431,140,0.00043951732
471,135,0.0005529801
190,48,0.0003259452
476,148,0.00050020136
494,38,0.0004931408
321,178,0.00048584247
147,219,0.0003737982
116,49,0.00043706584
6,250,0.0004928
49,214,0.00047555042
103,139,0.00041919423
166,115,0.00045925856
267,83,0.00026012782
90,59,0.000458761
339,29,0.000466977
143,142,0.00039499602
368,88,0.00048692944
99,142,0.00056098856
345,261,0.00048064685
130,15,0.00042017375
216,153,0.00036280171
38,75,0.00037680008
122,234,0.00047322048
306,136,0.0004877298
416,89,0.00046660518
280,151,0.00050410174
339,172,0.00041454006
454,200,0.0004783225
32,190,0.00046443683
17,176,0.00045886158
490,259,0.00033266912
123,234,0.0004800012
414,95,0.00047736906
305,186,0.0003825412
406,188,0.00048062368
413,8,0.0005182106
374,187,0.0004326083
383,254,0.00054048793
328,207,0.00044079695
196,101,0.0004410362
305,29,0.00051685027
60,4,0.00044366252
151,156,0.00044715742
459,143,0.0005009748
288,45,0.00045653793
457,232,0.00046061794
305,140,0.0005868381
256,7,0.00044304237
478,231,0.00046401657
385,108,0.00052069256
419,14,0.0005397408
164,37,0.0004926458
109,128,0.0004857463
223,43,0.00043065136
211,32,0.00043357
128,60,0.00049976783
103,44,0.00031217618
36,184,0.00040993933
201,188,0.00051586353
118,181,0.0005120697
404,58,0.00040251866
445,119,0.00039619743
127,5,0.0004612793
194,41,0.0004818003
347,165,0.00045877288
140,160,0.00044630643
492,54,0.000388372
323,102,0.00045097072
387,261,0.0004739255
467,110,0.00041356368
107,127,0.0004660274
30,145,0.00025351404
40,17,0.00045626482
28,155,0.00031716086
74,15,0.00045419112
398,52,0.00041690085
188,121,0.0005259252
191,176,0.00033331814
413,88,0.00050883146
477,235,0.00042871886
58,145,0.00022237259
232,183,0.00046503555
438,56,0.0004745049
243,162,0.0004584879
471,236,0.0004802664
12,224,0.0004749
304,248,0.0005200318
199,235,0.0004240243
382,131,0.0003638724
137,14,0.0004803161
406,82,0.0004498401
63,143,0.00015579944
334,92,0.00047781493
9,20,0.00045872235
449,32,0.0004283511
169,40,0.0004809032
410,257,0.0004068534
399,150,0.000554907
169,200,0.00047800958
261,249,0.0003402012
56,224,0.0006393248
63,218,0.0005362752
462,169,0.00042590895
37,42,0.00037448818
126,205,0.00049141503
484,44,0.00048598496
427,60,0.000405777
178,100,0.00048491068
325,181,0.00049292354
139,197,0.00045000506
339,15,0.0005174886
486,35,0.00035111944
314,109,0.0004767283
137,234,0.000489907
42,263,0.00042108074
308,164,0.00047673366
61,18,0.0005144463
212,86,0.0005308188
384,93,0.0004892767
388,91,0.00046339282
215,76,0.00046026486
163,190,0.00047020568
77,86,0.00051608775
234,234,0.00048092369
323,29,0.0004355521
449,53,0.0004962337
295,98,0.00054001866
287,70,0.0004385754
389,148,0.00037268654
423,122,0.00047544506
210,249,0.00035655103
425,136,0.0004587256
128,170,0.0003879466
170,220,0.00037057966
64,69,0.00043625792
300,208,0.00038663496
339,154,0.00041001884
113,172,0.00047626032
324,207,0.0004613191
392,18,0.0004547775
10,99,0.00047821843
216,115,0.0004653755
453,178,0.00036948093
309,99,0.000521227
41,68,0.00042744994
237,219,0.00042174116
387,58,0.0004795628
491,62,0.000436189
77,58,0.00047910714
300,135,0.0004964594
397,238,0.0005217915
239,80,0.00040417805
58,239,0.00047233945
441,133,0.00039668614
486,220,0.00042853353
485,134,0.0004171012
370,238,0.0004711611
120,235,0.00044950063
68,207,0.000448138
216,219,0.00045180996
60,182,0.00038642343
174,154,0.00048494723
350,105,0.00045836077
490,258,0.00016654411
377,98,0.00052253855
139,226,0.00039243372
7,120,0.00043964142
337,119,0.00044152234
339,263,0.0005198509
408,222,0.00046332355
348,82,0.00049295544
435,183,0.00049539213
435,23,0.000482184
303,223,0.0005320221
485,29,0.00037725095
124,133,0.00045472
331,29,0.00044959493
319,155,0.0004864873
412,182,0.00044969644
473,12,0.00040444848
139,111,0.0004819571
371,159,0.00044278335
201,156,0.00048908114
198,184,0.0004441588
136,106,0.0005447818
234,149,0.0004537016
336,27,0.00051093637
265,168,0.00036611303
439,160,0.0004984435
18,178,0.00044891448
187,83,0.0004410264
245,253,0.00047250197
33,120,0.00034267444
266,237,0.0004022693
115,165,0.00036675378
463,173,0.00044026517
103,13,0.0003832773
292,169,0.00046942674
170,114,0.00044050126
384,22,0.0005179063
381,1,0.0005613888
481,62,0.00048540824
286,50,0.00047167076
314,16,0.00042113487
87,249,0.00046745886
169,256,0.00043414382
163,251,0.00040360785
312,248,0.0003321165
189,221,0.00046513893
229,85,0.00045769964
460,174,0.00041664648
312,263,0.00044768315
324,218,0.0004254697
76,62,0.0004024352
418,43,0.00047450978
492,184,0.00034588645
338,29,0.00047971983
332,133,0.0004429872
328,148,0.00041086297
74,157,0.00044208358
73,246,0.00042807404
208,91,0.000465128
133,220,0.0005222057
124,217,0.0005391374
123,34,0.00038915907
61,61,0.00045435678
266,4,0.0005054859
348,91,0.0004497657
313,30,0.00040579366
348,194,0.00030467415
427,196,0.00045890303
325,263,0.00046871183
40,183,0.00043385592
132,112,0.00041763426
475,93,0.00047275366
82,79,0.00036794588
266,262,0.00042542524
88,195,0.0005061106
207,181,0.0004849874
112,235,0.0005736962
86,244,0.00045087968
448,232,0.00042176922
372,241,0.00047122745
455,190,0.0004418866
344,98,0.00047318672
50,162,0.00041883974
470,249,0.00047476182
320,116,0.00055048114
143,29,0.0004513188
124,218,0.0005279562
211,70,0.0004618885
98,100,0.00047734764
483,57,0.00047609524
17,29,0.00043385406
400,38,0.00036679418
404,177,0.0004563391
477,114,0.00045707228
322,61,0.00050849793
167,203,0.0004913198
397,214,0.00046925258
196,196,0.00045751093
202,166,0.00045036152
127,259,0.00047613482
266,179,0.0004919729
341,233,0.0003862196
463,1,0.0005012363
203,258,0.0004356295
348,108,0.00051224104
319,172,0.0004922361
91,1,0.00044618454
228,239,0.0004829727
33,142,0.000352724
313,47,0.0004990153
121,48,0.00045600894
302,175,0.00039441383
171,264,0.0004030692
194,253,0.00038383948
288,204,0.0004342692
383,56,0.00045079214
80,245,0.00042936055
344,36,0.0005061155
235,207,0.00047651574
450,146,0.00045587553
451,155,0.00054467656
243,9,0.0005117514
397,36,0.00034029747
202,199,0.00052679994
256,102,0.00048849767
77,156,0.00050780666
193,74,0.00048473023
266,222,0.00045597146
310,29,0.00021334202
125,205,0.0005146222
186,31,0.00052272587
265,65,0.00042864704
146,194,0.0004889474
226,232,0.0003826872
474,203,0.00040429842
217,191,0.0005067027
208,74,0.0004676798
197,24,0.00045891653
10,164,0.0004977543
252,193,0.0005014631
260,90,0.00042891642
193,140,0.00044382212
157,251,0.00042013358
133,254,0.0003622434
183,132,0.0004055124
181,88,0.0004454205
27,191,0.0003878941
410,42,0.0004036537
95,154,0.00035656348
350,59,0.00047824392
39,97,0.000480716
269,206,0.00040157675
410,140,0.0005192681
427,80,0.0004149013
96,59,0.0004066365
207,28,0.00049809064
380,108,0.00051457935
145,191,0.00041641702
467,234,0.0004646387
143,12,0.00049917155
253,66,0.00046180806
210,219,0.0004476749
317,64,0.00048639905
490,152,0.00045946508
121,120,0.0004803097
306,151,0.00046819076
4,144,0.00040017324
413,79,0.0003806695
434,130,0.00038183702
273,1,0.00043698878
