x,y,latent_rgb-3_0_8_d21
0,0,
1,0,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,-0.00018790318
11,0,
12,0,
13,0,
14,0,-0.0003795498
15,0,-0.00019698334
16,0,0.0005024262
17,0,0.00048433384
18,0,-0.00014856458
19,0,0.00021820841
20,0,0.0005067568
21,0,-0.0001333626
22,0,0.000934717
23,0,7.9644844e-05
24,0,0.00015382166
25,0,-0.0003133386
26,0,0.00062990654
27,0,0.00029985444
28,0,-0.00012662052
29,0,0.00021535368
30,0,-6.02894e-05
31,0,4.128786e-06
32,0,0.000107883476
33,0,0.00040826085
34,0,7.596938e-05
35,0,3.98946e-05
36,0,0.0003252905
37,0,0.00045109913
38,0,0.00012879563
39,0,0.0003571147
40,0,0.0005619172
41,0,6.6772336e-05
42,0,-7.118611e-05
43,0,-6.138347e-05
44,0,0.00040085078
45,0,0.00024501258
46,0,0.00046868552
47,0,0.00062399334
48,0,-3.3929246e-05
49,0,-5.387515e-05
50,0,0.00021857675
51,0,0.00013278075
52,0,0.00022175838
53,0,0.00012556347
54,0,0.00072633266
55,0,0.00018951646
56,0,0.0003157016
57,0,0.000462424
58,0,0.00053141126
59,0,2.4034409e-05
60,0,0.00013399194
61,0,0.0004024962
62,0,0.00034904038
63,0,0.00021400535
64,0,0.00054629496
65,0,0.00033334526
66,0,0.00029742182
67,0,0.00011586677
68,0,0.00072822697
69,0,-0.000119080534
70,0,0.00063092075
71,0,-0.00014522206
72,0,0.0003173279
73,0,0.00080296025
74,0,0.0003323187
75,0,0.00051377947
76,0,-7.7713514e-05
77,0,0.00036811223
78,0,0.00014414662
79,0,0.000264375
80,0,0.000195998
81,0,4.281965e-05
82,0,-0.00049982383
83,0,-0.00011118036
84,0,0.0001214724
85,0,0.00045746285
86,0,3.3809803e-05
87,0,2.6678434e-05
88,0,8.4669795e-05
89,0,-9.636162e-06
90,0,0.00031172018
91,0,-0.0004472495
92,0,-9.873905e-05
93,0,8.208328e-05
94,0,0.00027913693
95,0,-1.3464363e-05
96,0,0.0003268898
97,0,0.00011979579
98,0,0.0004465424
99,0,0.00043809926
100,0,0.0008684783
101,0,0.00038484088
102,0,0.00069051236
103,0,0.00019853585
104,0,0.00021560024
105,0,0.00017309049
106,0,0.00045636296
107,0,0.00034469017
108,0,0.0001158861
109,0,0.00010528648
110,0,-0.00016101566
111,0,-2.2665132e-05
112,0,-0.00012402772
113,0,1.1763535e-05
114,0,-0.0003231319
115,0,9.828061e-05
116,0,0.00045773806
117,0,0.00029062596
118,0,-0.00046320842
119,0,0.00032728142
120,0,-0.0003274628
121,0,-0.00011328957
122,0,0.00016782037
123,0,0.00019213441
124,0,0.00012912485
125,0,0.0002739681
126,0,-0.0002484778
127,0,4.769396e-05
128,0,7.416704e-05
129,0,0.00062700897
130,0,8.529518e-06
131,0,-9.5578376e-05
132,0,0.00039872644
133,0,0.00051544467
134,0,0.00017257221
135,0,7.900642e-06
136,0,0.0006343208
137,0,0.00076748966
138,0,-0.00029653497
139,0,
140,0,
141,0,0.00017501018
142,0,
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,7.4571e-06
150,0,-0.00034179096
151,0,
152,0,0.00035770098
153,0,-0.00020764535
154,0,
155,0,-0.00013124617
156,0,4.020962e-05
157,0,0.00035412726
158,0,-1.4045043e-05
159,0,-0.0004098215
160,0,-6.543123e-05
161,0,-0.00063698855
162,0,2.0365696e-05
163,0,
164,0,
165,0,2.2794353e-05
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,0.0007840381
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,-0.0002340239
187,0,-5.262019e-05
188,0,0.00041510072
189,0,0.00034449296
190,0,0.0001654455
191,0,-0.0001985589
192,0,-0.0003048
193,0,6.7421e-05
194,0,7.040077e-05
195,0,0.0005010676
196,0,0.0003428189
197,0,-4.2801257e-05
198,0,0.00057876157
199,0,0.00032850844
200,0,-0.00046389783
201,0,-0.00032867398
202,0,-8.975016e-05
203,0,-1.9604806e-05
204,0,0.00019272207
205,0,1.268019e-05
206,0,-0.0004909211
